,Unnamed: 0,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,employee_residence_latitude,employee_residence_longitude,employee_residence_a3
1260,1260,2023,MI,FT,Product Data Analyst,1350000,INR,16414,IN,100,IN,L,22.3511148,78.6677428,IND
1261,1261,2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M,39.7837304,-100.445882,USA
1262,1262,2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M,39.7837304,-100.445882,USA
1263,1263,2023,EX,FT,Data Engineer,235000,USD,235000,US,0,US,M,39.7837304,-100.445882,USA
1264,1264,2023,EX,FT,Data Engineer,210000,USD,210000,US,0,US,M,39.7837304,-100.445882,USA
1265,1265,2023,SE,FT,Data Architect,180000,USD,180000,US,100,US,M,39.7837304,-100.445882,USA
1266,1266,2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,M,39.7837304,-100.445882,USA
1267,1267,2023,SE,FT,Data Architect,200000,USD,200000,US,100,US,M,39.7837304,-100.445882,USA
1268,1268,2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,M,39.7837304,-100.445882,USA
1269,1269,2023,SE,FT,Data Science Manager,231250,USD,231250,US,100,US,M,39.7837304,-100.445882,USA
1270,1270,2023,SE,FT,Data Science Manager,138750,USD,138750,US,100,US,M,39.7837304,-100.445882,USA
1271,1271,2023,SE,FT,Machine Learning Engineer,284310,USD,284310,US,0,US,M,39.7837304,-100.445882,USA
1272,1272,2023,SE,FT,Machine Learning Engineer,153090,USD,153090,US,0,US,M,39.7837304,-100.445882,USA
1273,1273,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,39.7837304,-100.445882,USA
1274,1274,2023,SE,FT,Data Engineer,75000,USD,75000,US,100,US,M,39.7837304,-100.445882,USA
1275,1275,2023,MI,FT,Data Analyst,125000,USD,125000,US,0,US,M,39.7837304,-100.445882,USA
1276,1276,2023,MI,FT,Data Analyst,105000,USD,105000,US,0,US,M,39.7837304,-100.445882,USA
1277,1277,2023,MI,FT,Data Analyst,90000,GBP,109371,GB,0,GB,M,54.7023545,-3.2765753,GBR
1278,1278,2023,MI,FT,Data Analyst,70000,GBP,85066,GB,0,GB,M,54.7023545,-3.2765753,GBR
1279,1279,2023,EN,FT,Data Analyst,55000,USD,55000,US,0,US,M,39.7837304,-100.445882,USA
1280,1280,2023,EN,FT,Data Analyst,48000,USD,48000,US,0,US,M,39.7837304,-100.445882,USA
1281,1281,2023,EN,FT,Data Analyst,100000,USD,100000,US,50,US,M,39.7837304,-100.445882,USA
1282,1282,2023,SE,FT,Data Science Lead,225900,USD,225900,US,0,US,M,39.7837304,-100.445882,USA
1283,1283,2023,SE,FT,Data Science Lead,156400,USD,156400,US,0,US,M,39.7837304,-100.445882,USA
1284,1284,2023,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M,39.7837304,-100.445882,USA
1285,1285,2023,SE,FT,Data Engineer,162500,USD,162500,US,100,US,M,39.7837304,-100.445882,USA
1286,1286,2023,SE,FT,Machine Learning Engineer,318300,USD,318300,US,100,US,M,39.7837304,-100.445882,USA
1287,1287,2023,SE,FT,Machine Learning Engineer,188800,USD,188800,US,100,US,M,39.7837304,-100.445882,USA
1288,1288,2023,SE,FT,Data Analyst,385000,USD,385000,US,0,US,M,39.7837304,-100.445882,USA
1289,1289,2023,SE,FT,Data Analyst,60000,USD,60000,US,0,US,M,39.7837304,-100.445882,USA
1290,1290,2023,MI,FT,Data Analyst,110000,USD,110000,US,100,US,M,39.7837304,-100.445882,USA
1291,1291,2023,MI,FT,Data Analyst,95000,USD,95000,US,100,US,M,39.7837304,-100.445882,USA
1292,1292,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,39.7837304,-100.445882,USA
1293,1293,2023,SE,FT,Data Scientist,135000,USD,135000,US,100,US,M,39.7837304,-100.445882,USA
1294,1294,2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M,39.7837304,-100.445882,USA
1295,1295,2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M,39.7837304,-100.445882,USA
1296,1296,2023,SE,FT,Data Analyst,93919,USD,93919,US,100,US,M,39.7837304,-100.445882,USA
1297,1297,2023,SE,FT,Data Analyst,51962,USD,51962,US,100,US,M,39.7837304,-100.445882,USA
1298,1298,2023,SE,FT,Data Engineer,241871,USD,241871,US,0,US,M,39.7837304,-100.445882,USA
1299,1299,2023,SE,FT,Data Engineer,133832,USD,133832,US,0,US,M,39.7837304,-100.445882,USA
1300,1300,2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,39.7837304,-100.445882,USA
1301,1301,2023,SE,FT,Data Scientist,90000,USD,90000,US,100,US,M,39.7837304,-100.445882,USA
1302,1302,2023,EX,FT,Data Engineer,210914,USD,210914,US,100,US,M,39.7837304,-100.445882,USA
1303,1303,2023,EX,FT,Data Engineer,116704,USD,116704,US,100,US,M,39.7837304,-100.445882,USA
1304,1304,2023,SE,FT,Data Analyst,192500,USD,192500,US,100,US,M,39.7837304,-100.445882,USA
1305,1305,2023,SE,FT,Data Analyst,140000,USD,140000,US,100,US,M,39.7837304,-100.445882,USA
1306,1306,2023,SE,FT,Data Scientist,149076,USD,149076,US,0,US,M,39.7837304,-100.445882,USA
1307,1307,2023,SE,FT,Data Scientist,82365,USD,82365,US,0,US,M,39.7837304,-100.445882,USA
1308,1308,2023,MI,FT,Machine Learning Engineer,36000,USD,36000,MX,100,MX,S,23.6585116,-102.0077097,MEX
1309,1309,2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,39.7837304,-100.445882,USA
1310,1310,2023,SE,FT,Data Scientist,148750,USD,148750,US,0,US,M,39.7837304,-100.445882,USA
1311,1311,2023,SE,FT,Research Scientist,370000,USD,370000,US,0,US,M,39.7837304,-100.445882,USA
1312,1312,2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,39.7837304,-100.445882,USA
1313,1313,2023,SE,FT,Data Scientist,235000,USD,235000,US,100,US,M,39.7837304,-100.445882,USA
1314,1314,2023,SE,FT,Data Scientist,185000,USD,185000,US,100,US,M,39.7837304,-100.445882,USA
1315,1315,2023,MI,FT,Machine Learning Engineer,100000,GBP,121523,GB,0,GB,M,54.7023545,-3.2765753,GBR
1316,1316,2023,MI,FT,Machine Learning Engineer,80000,GBP,97218,GB,0,GB,M,54.7023545,-3.2765753,GBR
1317,1317,2023,SE,FT,Data Scientist,216100,USD,216100,US,0,US,M,39.7837304,-100.445882,USA
1318,1318,2023,SE,FT,Data Scientist,140800,USD,140800,US,0,US,M,39.7837304,-100.445882,USA
1319,1319,2023,MI,FT,Machine Learning Engineer,120000,GBP,145828,GB,0,GB,M,54.7023545,-3.2765753,GBR
1320,1320,2023,MI,FT,Machine Learning Engineer,100000,GBP,121523,GB,0,GB,M,54.7023545,-3.2765753,GBR
1321,1321,2023,SE,FT,Computer Vision Software Engineer,50000,EUR,53654,NL,100,CA,L,52.24764975,5.541246849406163,NLD
1322,1322,2023,EN,FT,Data Scientist,110000,USD,110000,US,50,US,S,39.7837304,-100.445882,USA
1323,1323,2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M,39.7837304,-100.445882,USA
1324,1324,2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M,39.7837304,-100.445882,USA
1325,1325,2023,MI,FT,Data Engineer,55000,GBP,66837,GB,100,GB,M,54.7023545,-3.2765753,GBR
1326,1326,2023,MI,FT,Data Engineer,52000,GBP,63192,GB,100,GB,M,54.7023545,-3.2765753,GBR
1327,1327,2023,MI,FT,Data Analyst,50000,GBP,60761,GB,0,GB,M,54.7023545,-3.2765753,GBR
1328,1328,2023,MI,FT,Data Analyst,45000,GBP,54685,GB,0,GB,M,54.7023545,-3.2765753,GBR
1329,1329,2023,EX,FT,Data Engineer,284000,USD,284000,US,100,US,M,39.7837304,-100.445882,USA
1330,1330,2023,EX,FT,Data Engineer,236000,USD,236000,US,100,US,M,39.7837304,-100.445882,USA
1331,1331,2023,SE,FT,Research Scientist,248100,USD,248100,CA,0,CA,M,61.0666922,-107.991707,CAN
1332,1332,2023,SE,FT,Research Scientist,145900,USD,145900,CA,0,CA,M,61.0666922,-107.991707,CAN
1333,1333,2023,SE,FT,Research Engineer,155850,USD,155850,US,0,US,M,39.7837304,-100.445882,USA
1334,1334,2023,SE,FT,Research Engineer,102544,USD,102544,US,0,US,M,39.7837304,-100.445882,USA
1335,1335,2023,MI,FT,Data Scientist,151410,USD,151410,US,100,US,M,39.7837304,-100.445882,USA
1336,1336,2023,MI,FT,Data Scientist,115360,USD,115360,US,100,US,M,39.7837304,-100.445882,USA
1337,1337,2023,MI,FT,Data Engineer,62000,EUR,66531,ES,100,ES,M,39.3260685,-4.8379791,ESP
1338,1338,2023,MI,FT,Data Engineer,55000,EUR,59020,ES,100,ES,M,39.3260685,-4.8379791,ESP
1339,1339,2023,SE,FT,Director of Data Science,170000,CAD,125686,CA,50,CA,M,61.0666922,-107.991707,CAN
1340,1340,2023,SE,FT,Azure Data Engineer,100000,USD,100000,NL,50,NL,L,52.24764975,5.541246849406163,NLD
1341,1341,2023,EN,FT,Data Scientist,1050000,INR,12767,IN,50,IN,L,22.3511148,78.6677428,IND
1342,1342,2023,SE,FT,Data Scientist,250000,USD,250000,US,0,US,M,39.7837304,-100.445882,USA
1343,1343,2023,SE,FT,Data Scientist,162500,USD,162500,US,0,US,M,39.7837304,-100.445882,USA
1344,1344,2023,SE,FT,Data Scientist,185000,USD,185000,GB,0,GB,M,54.7023545,-3.2765753,GBR
1345,1345,2023,SE,FT,Data Scientist,120250,USD,120250,GB,0,GB,M,54.7023545,-3.2765753,GBR
1346,1346,2023,EN,FT,Data Engineer,25000,EUR,26827,DE,100,DE,L,51.1638175,10.4478313,DEU
1347,1347,2022,EN,FT,Data Scientist,180000,USD,180000,US,100,US,M,39.7837304,-100.445882,USA
1348,1348,2023,MI,FT,Research Scientist,85000,USD,85000,US,0,US,M,39.7837304,-100.445882,USA
1349,1349,2023,MI,FT,Research Scientist,70000,USD,70000,US,0,US,M,39.7837304,-100.445882,USA
1350,1350,2023,SE,FT,BI Developer,135000,USD,135000,US,100,US,M,39.7837304,-100.445882,USA
1351,1351,2023,SE,FT,BI Developer,100000,USD,100000,US,100,US,M,39.7837304,-100.445882,USA
1352,1352,2023,EX,FT,Data Analytics Manager,155000,USD,155000,US,0,US,M,39.7837304,-100.445882,USA
1353,1353,2023,EX,FT,Data Analytics Manager,140000,USD,140000,US,0,US,M,39.7837304,-100.445882,USA
1354,1354,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,39.7837304,-100.445882,USA
1355,1355,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,39.7837304,-100.445882,USA
1356,1356,2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M,39.7837304,-100.445882,USA
1357,1357,2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M,39.7837304,-100.445882,USA
1358,1358,2023,SE,FT,Data Scientist,225000,USD,225000,US,100,US,M,39.7837304,-100.445882,USA
1359,1359,2023,SE,FT,Data Scientist,156400,USD,156400,US,100,US,M,39.7837304,-100.445882,USA
1360,1360,2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M,39.7837304,-100.445882,USA
1361,1361,2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M,39.7837304,-100.445882,USA
1362,1362,2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M,39.7837304,-100.445882,USA
1363,1363,2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M,39.7837304,-100.445882,USA
1364,1364,2023,SE,FT,ML Engineer,220000,USD,220000,US,0,US,M,39.7837304,-100.445882,USA
1365,1365,2023,SE,FT,ML Engineer,150000,USD,150000,US,0,US,M,39.7837304,-100.445882,USA
1366,1366,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,39.7837304,-100.445882,USA
1367,1367,2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,39.7837304,-100.445882,USA
1368,1368,2023,SE,FT,Data Analytics Manager,204500,USD,204500,US,0,US,M,39.7837304,-100.445882,USA
1369,1369,2023,SE,FT,Data Analytics Manager,138900,USD,138900,US,0,US,M,39.7837304,-100.445882,USA
1370,1370,2023,MI,FT,Data Engineer,162500,USD,162500,US,0,US,M,39.7837304,-100.445882,USA
1371,1371,2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M,39.7837304,-100.445882,USA
1372,1372,2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M,39.7837304,-100.445882,USA
1373,1373,2023,SE,FT,Data Engineer,107000,USD,107000,US,100,US,M,39.7837304,-100.445882,USA
1374,1374,2023,EX,FT,Data Engineer,175000,USD,175000,US,0,US,M,39.7837304,-100.445882,USA
1375,1375,2023,EX,FT,Data Engineer,110000,USD,110000,US,0,US,M,39.7837304,-100.445882,USA
1376,1376,2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M,39.7837304,-100.445882,USA
1377,1377,2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M,39.7837304,-100.445882,USA
1378,1378,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,39.7837304,-100.445882,USA
1379,1379,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,39.7837304,-100.445882,USA
1380,1380,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M,39.7837304,-100.445882,USA
1381,1381,2023,SE,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M,39.7837304,-100.445882,USA
1382,1382,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,39.7837304,-100.445882,USA
1383,1383,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,39.7837304,-100.445882,USA
1384,1384,2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,39.7837304,-100.445882,USA
1385,1385,2023,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M,39.7837304,-100.445882,USA
1386,1386,2022,MI,FT,Research Scientist,23000,USD,23000,IN,100,IN,L,22.3511148,78.6677428,IND
1387,1387,2023,MI,FT,Machine Learning Engineer,110000,USD,110000,US,100,US,L,39.7837304,-100.445882,USA
1388,1388,2023,SE,FT,Data Engineer,265000,USD,265000,US,100,US,M,39.7837304,-100.445882,USA
1389,1389,2023,SE,FT,Data Engineer,182750,USD,182750,US,100,US,M,39.7837304,-100.445882,USA
1390,1390,2023,MI,FT,Data Analyst,130000,USD,130000,US,0,US,M,39.7837304,-100.445882,USA
1391,1391,2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,39.7837304,-100.445882,USA
1392,1392,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,39.7837304,-100.445882,USA
1393,1393,2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M,39.7837304,-100.445882,USA
1394,1394,2023,SE,FT,Data Engineer,137500,USD,137500,US,0,US,M,39.7837304,-100.445882,USA
1395,1395,2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M,39.7837304,-100.445882,USA
1396,1396,2023,EX,FT,Head of Data Science,314100,USD,314100,US,0,US,M,39.7837304,-100.445882,USA
1397,1397,2023,EX,FT,Head of Data Science,195800,USD,195800,US,0,US,M,39.7837304,-100.445882,USA
1398,1398,2023,SE,FT,Applied Scientist,205000,USD,205000,US,0,US,M,39.7837304,-100.445882,USA
1399,1399,2023,SE,FT,Applied Scientist,180000,USD,180000,US,0,US,M,39.7837304,-100.445882,USA
1400,1400,2023,SE,FT,Data Scientist,165000,USD,165000,US,100,US,M,39.7837304,-100.445882,USA
1401,1401,2023,SE,FT,Data Scientist,144000,USD,144000,US,100,US,M,39.7837304,-100.445882,USA
1402,1402,2023,EN,FT,BI Developer,160000,USD,160000,US,0,US,M,39.7837304,-100.445882,USA
1403,1403,2023,EN,FT,BI Developer,100000,USD,100000,US,0,US,M,39.7837304,-100.445882,USA
1404,1404,2023,EX,FT,Data Engineer,200000,USD,200000,US,0,US,M,39.7837304,-100.445882,USA
1405,1405,2023,EX,FT,Data Engineer,145000,USD,145000,US,0,US,M,39.7837304,-100.445882,USA
1406,1406,2023,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,39.7837304,-100.445882,USA
1407,1407,2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,39.7837304,-100.445882,USA
1408,1408,2023,SE,FT,Data Manager,199000,USD,199000,US,0,US,M,39.7837304,-100.445882,USA
1409,1409,2023,SE,FT,Data Manager,112000,USD,112000,US,0,US,M,39.7837304,-100.445882,USA
1410,1410,2023,SE,FT,Data Scientist,105000,USD,105000,US,0,US,M,39.7837304,-100.445882,USA
1411,1411,2023,SE,FT,Data Scientist,70000,USD,70000,US,0,US,M,39.7837304,-100.445882,USA
1412,1412,2023,EN,FT,Big Data Engineer,130000,USD,130000,SE,100,SE,S,59.6749712,14.5208584,SWE
1413,1413,2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M,39.7837304,-100.445882,USA
1414,1414,2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M,39.7837304,-100.445882,USA
1415,1415,2023,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M,39.7837304,-100.445882,USA
1416,1416,2023,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M,39.7837304,-100.445882,USA
1417,1417,2023,SE,FT,Data Scientist,183000,USD,183000,US,0,US,M,39.7837304,-100.445882,USA
1418,1418,2023,SE,FT,Data Scientist,134000,USD,134000,US,0,US,M,39.7837304,-100.445882,USA
1419,1419,2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M,39.7837304,-100.445882,USA
1420,1420,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M,39.7837304,-100.445882,USA
1421,1421,2023,SE,FT,Applied Scientist,350000,USD,350000,US,0,US,L,39.7837304,-100.445882,USA
1422,1422,2023,SE,FT,Applied Scientist,262500,USD,262500,US,0,US,L,39.7837304,-100.445882,USA
1423,1423,2023,SE,FT,Data Analyst,122000,USD,122000,US,0,US,M,39.7837304,-100.445882,USA
1424,1424,2023,SE,FT,Data Analyst,94000,USD,94000,US,0,US,M,39.7837304,-100.445882,USA
1425,1425,2023,SE,FT,Machine Learning Engineer,276000,USD,276000,US,0,US,M,39.7837304,-100.445882,USA
1426,1426,2023,SE,FT,Machine Learning Engineer,184000,USD,184000,US,0,US,M,39.7837304,-100.445882,USA
1427,1427,2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M,39.7837304,-100.445882,USA
1428,1428,2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M,39.7837304,-100.445882,USA
1429,1429,2023,SE,FT,Data Scientist,225000,USD,225000,US,100,US,M,39.7837304,-100.445882,USA
1430,1430,2023,SE,FT,Data Scientist,156400,USD,156400,US,100,US,M,39.7837304,-100.445882,USA
1431,1431,2023,MI,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M,39.7837304,-100.445882,USA
1432,1432,2023,MI,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M,39.7837304,-100.445882,USA
1433,1433,2023,SE,FT,Data Scientist,228000,USD,228000,US,0,US,M,39.7837304,-100.445882,USA
1434,1434,2023,SE,FT,Data Scientist,152000,USD,152000,US,0,US,M,39.7837304,-100.445882,USA
1435,1435,2023,SE,FT,Data Scientist,209450,USD,209450,US,100,US,M,39.7837304,-100.445882,USA
1436,1436,2023,SE,FT,Data Scientist,158677,USD,158677,US,100,US,M,39.7837304,-100.445882,USA
1437,1437,2023,SE,FT,Data Analyst,175000,USD,175000,US,0,US,M,39.7837304,-100.445882,USA
1438,1438,2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M,39.7837304,-100.445882,USA
1439,1439,2023,SE,FT,Data Engineer,240000,USD,240000,US,0,US,M,39.7837304,-100.445882,USA
1440,1440,2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,39.7837304,-100.445882,USA
1441,1441,2023,MI,FT,Data Analyst,103200,USD,103200,US,0,US,M,39.7837304,-100.445882,USA
1442,1442,2023,MI,FT,Data Analyst,61200,USD,61200,US,0,US,M,39.7837304,-100.445882,USA
1443,1443,2022,MI,FT,Data Scientist,155000,USD,155000,US,100,US,L,39.7837304,-100.445882,USA
1444,1444,2021,EN,FT,Marketing Data Engineer,90000,SGD,66970,SG,50,SG,L,1.357107,103.8194992,SGP
1445,1445,2023,SE,FT,Data Scientist,59000,EUR,63312,CY,50,EE,L,34.9823018,33.1451285,CYP
1446,1446,2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M,39.7837304,-100.445882,USA
1447,1447,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,39.7837304,-100.445882,USA
1448,1448,2023,SE,FT,Data Scientist,240000,USD,240000,US,100,US,M,39.7837304,-100.445882,USA
1449,1449,2023,SE,FT,Data Scientist,139000,USD,139000,US,100,US,M,39.7837304,-100.445882,USA
1450,1450,2023,SE,FT,Data Architect,174500,USD,174500,US,0,US,M,39.7837304,-100.445882,USA
1451,1451,2023,SE,FT,Data Architect,113000,USD,113000,US,0,US,M,39.7837304,-100.445882,USA
1452,1452,2023,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,39.7837304,-100.445882,USA
1453,1453,2023,SE,FT,Data Analyst,87000,USD,87000,US,100,US,M,39.7837304,-100.445882,USA
1454,1454,2023,SE,FT,Data Analyst,160000,USD,160000,US,100,US,M,39.7837304,-100.445882,USA
1455,1455,2023,SE,FT,Data Analyst,108000,USD,108000,US,100,US,M,39.7837304,-100.445882,USA
1456,1456,2023,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M,39.7837304,-100.445882,USA
1457,1457,2023,SE,FT,Data Engineer,107250,USD,107250,US,100,US,M,39.7837304,-100.445882,USA
1458,1458,2023,SE,FT,Data Engineer,300000,USD,300000,US,0,US,M,39.7837304,-100.445882,USA
1459,1459,2023,SE,FT,Data Engineer,119000,USD,119000,US,0,US,M,39.7837304,-100.445882,USA
1460,1460,2023,SE,FT,Data Scientist,285800,USD,285800,US,100,US,M,39.7837304,-100.445882,USA
1461,1461,2023,SE,FT,Data Scientist,154600,USD,154600,US,100,US,M,39.7837304,-100.445882,USA
1462,1462,2023,MI,FT,Head of Data Science,5000000,INR,60795,IN,50,IN,L,22.3511148,78.6677428,IND
1463,1463,2023,EN,FT,Data Analyst,30000,USD,30000,AR,100,US,S,-34.9964963,-64.9672817,ARG
1464,1464,2023,MI,FT,Data Science Manager,220000,USD,220000,US,0,US,M,39.7837304,-100.445882,USA
1465,1465,2023,MI,FT,Data Science Manager,195000,USD,195000,US,0,US,M,39.7837304,-100.445882,USA
1466,1466,2023,SE,FT,Data Manager,168400,USD,168400,US,0,US,M,39.7837304,-100.445882,USA
1467,1467,2023,SE,FT,Data Manager,105200,USD,105200,US,0,US,M,39.7837304,-100.445882,USA
1468,1468,2023,MI,FT,Data Analyst,206000,USD,206000,US,0,US,M,39.7837304,-100.445882,USA
1469,1469,2023,MI,FT,Data Analyst,160000,USD,160000,US,0,US,M,39.7837304,-100.445882,USA
1470,1470,2023,SE,FT,Analytics Engineer,200000,USD,200000,US,100,US,M,39.7837304,-100.445882,USA
1471,1471,2023,SE,FT,Analytics Engineer,175000,USD,175000,US,100,US,M,39.7837304,-100.445882,USA
1472,1472,2023,SE,FT,Analytics Engineer,231250,USD,231250,US,100,US,M,39.7837304,-100.445882,USA
1473,1473,2023,SE,FT,Analytics Engineer,138750,USD,138750,US,100,US,M,39.7837304,-100.445882,USA
1474,1474,2023,SE,FT,Data Engineer,153000,USD,153000,CA,100,CA,M,61.0666922,-107.991707,CAN
1475,1475,2023,SE,FT,Data Engineer,94000,USD,94000,CA,100,CA,M,61.0666922,-107.991707,CAN
1476,1476,2023,SE,FT,Data Engineer,240500,USD,240500,US,0,US,L,39.7837304,-100.445882,USA
1477,1477,2023,SE,FT,Data Engineer,123700,USD,123700,US,0,US,L,39.7837304,-100.445882,USA
1478,1478,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,39.7837304,-100.445882,USA
1479,1479,2023,SE,FT,Data Engineer,90000,USD,90000,US,100,US,M,39.7837304,-100.445882,USA
1480,1480,2023,EN,FT,Data Scientist,124234,USD,124234,US,0,US,M,39.7837304,-100.445882,USA
1481,1481,2023,EN,FT,Data Scientist,74540,USD,74540,US,0,US,M,39.7837304,-100.445882,USA
1482,1482,2023,MI,FT,Data Analyst,109000,USD,109000,US,0,US,M,39.7837304,-100.445882,USA
1483,1483,2023,MI,FT,Data Analyst,79000,USD,79000,US,0,US,M,39.7837304,-100.445882,USA
1484,1484,2022,SE,FT,Machine Learning Engineer,80000,EUR,84053,FR,50,FR,L,46.603354,1.8883335,FRA
1485,1485,2023,MI,FT,Machine Learning Engineer,50000,USD,50000,AM,0,AM,S,40.7696272,44.6736646,ARM
1486,1486,2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M,39.7837304,-100.445882,USA
1487,1487,2023,SE,FT,Data Scientist,183500,USD,183500,US,100,US,M,39.7837304,-100.445882,USA
1488,1488,2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M,39.7837304,-100.445882,USA
